hs8,list_id,tariff_rate,effective_date,naics6
84501200,List 4,15%,2019-09-01,335224
84501900,List 4,15%,2019-09-01,335224
84502000,List 4,15%,2019-09-01,335224
84509020,List 4,15%,2019-09-01,335224
84509040,List 4,15%,2019-09-01,335224
84509060,List 4,15%,2019-09-01,335224
84521000,List 4,15%,2019-09-01,333249
84522110,List 4,15%,2019-09-01,333249
84522190,List 4,15%,2019-09-01,333249
84522910,List 4,15%,2019-09-01,333249
84523000,List 4,15%,2019-09-01,339993
84529010,List 4,15%,2019-09-01,321999
84529020,List 4,15%,2019-09-01,333249
84531000,List 4,15%,2019-09-01,333999
84532000,List 4,15%,2019-09-01,333249
84538000,List 4,15%,2019-09-01,333999
84539010,List 4,15%,2019-09-01,333249
84539050,List 4,15%,2019-09-01,333999
84659600,List 4,15%,2019-09-01,333243
84659600,List 4,15%,2019-09-01,333249
84671910,List 4,15%,2019-09-01,333991
84672100,List 4,15%,2019-09-01,333991
84672200,List 4,15%,2019-09-01,333991
84672900,List 4,15%,2019-09-01,333991
84672900,List 4,15%,2019-09-01,333112
84672900,List 4,15%,2019-09-01,335210
84678100,List 4,15%,2019-09-01,333991
84678910,List 4,15%,2019-09-01,333991
84678950,List 4,15%,2019-09-01,333112
84678950,List 4,15%,2019-09-01,333111
84678950,List 4,15%,2019-09-01,333991
84679101,List 4,15%,2019-09-01,333991
84679200,List 4,15%,2019-09-01,333913
84679200,List 4,15%,2019-09-01,333991
84681000,List 4,15%,2019-09-01,333992
84705000,List 4,15%,2019-09-01,334118
84705000,List 4,15%,2019-09-01,333318
84713001,List 4,15%,2019-09-01,334111
84714101,List 4,15%,2019-09-01,334111
84714900,List 4,15%,2019-09-01,334118
84716020,List 4,15%,2019-09-01,334118
84716080,List 4,15%,2019-09-01,334118
84729040,List 4,15%,2019-09-01,339940
84729050,List 4,15%,2019-09-01,333318
84768900,List 4,15%,2019-09-01,333318
84781000,List 4,15%,2019-09-01,333249
84789000,List 4,15%,2019-09-01,333249
84797900,List 4,15%,2019-09-01,332312
84798920,List 4,15%,2019-09-01,335210
84798955,List 4,15%,2019-09-01,335228
84798965,List 4,15%,2019-09-01,335228
84799041,List 4,15%,2019-09-01,333415
84799045,List 4,15%,2019-09-01,335228
84799055,List 4,15%,2019-09-01,335228
84799065,List 4,15%,2019-09-01,335228
84799075,List 4,15%,2019-09-01,335228
84799085,List 4,15%,2019-09-01,335228
84806000,List 4,15%,2019-09-01,333511
84819010,List 4,15%,2019-09-01,332911
84819030,List 4,15%,2019-09-01,332911
84819050,List 4,15%,2019-09-01,332911
85041000,List 4,15%,2019-09-01,335311
85073080,List 4,15%,2019-09-01,335911
85076000,List 4,15%,2019-09-01,335911
85079040,List 4,15%,2019-09-01,335911
85094000,List 4,15%,2019-09-01,335210
85098010,List 4,15%,2019-09-01,335210
85098050,List 4,15%,2019-09-01,335210
85101000,List 4,15%,2019-09-01,335210
85103000,List 4,15%,2019-09-01,335210
85121020,List 4,15%,2019-09-01,336320
85121040,List 4,15%,2019-09-01,336320
85131020,List 4,15%,2019-09-01,335129
85131040,List 4,15%,2019-09-01,335129
85161000,List 4,15%,2019-09-01,335228
85163100,List 4,15%,2019-09-01,335210
85163200,List 4,15%,2019-09-01,335210
85163300,List 4,15%,2019-09-01,333318
85164020,List 4,15%,2019-09-01,335210
85164040,List 4,15%,2019-09-01,335210
85165000,List 4,15%,2019-09-01,335221
85166060,List 4,15%,2019-09-01,335210
85167100,List 4,15%,2019-09-01,335210
85167200,List 4,15%,2019-09-01,335210
85167900,List 4,15%,2019-09-01,335210
85171100,List 4,15%,2019-09-01,334210
85171200,List 4,15%,2019-09-01,334220
85171800,List 4,15%,2019-09-01,334210
85176100,List 4,15%,2019-09-01,334210
85176200,List 4,15%,2019-09-01,334418
85176200,List 4,15%,2019-09-01,334220
85177000,List 4,15%,2019-09-01,334220
85181080,List 4,15%,2019-09-01,334310
85182100,List 4,15%,2019-09-01,334310
85182200,List 4,15%,2019-09-01,334310
85182940,List 4,15%,2019-09-01,334310
85182980,List 4,15%,2019-09-01,334310
85183010,List 4,15%,2019-09-01,334210
85183020,List 4,15%,2019-09-01,334310
85192000,List 4,15%,2019-09-01,334310
85193010,List 4,15%,2019-09-01,334310
85193020,List 4,15%,2019-09-01,334310
85195000,List 4,15%,2019-09-01,334210
85198110,List 4,15%,2019-09-01,333318
85198120,List 4,15%,2019-09-01,334310
85198125,List 4,15%,2019-09-01,334310
85198140,List 4,15%,2019-09-01,334310
85198910,List 4,15%,2019-09-01,334310
85198920,List 4,15%,2019-09-01,334310
85198930,List 4,15%,2019-09-01,334310
85211030,List 4,15%,2019-09-01,334310
85211060,List 4,15%,2019-09-01,334310
85211090,List 4,15%,2019-09-01,334310
85219000,List 4,15%,2019-09-01,334310
85232910,List 4,15%,2019-09-01,334613
85232920,List 4,15%,2019-09-01,334614
85232930,List 4,15%,2019-09-01,334614
85232940,List 4,15%,2019-09-01,334614
85232950,List 4,15%,2019-09-01,334614
85232960,List 4,15%,2019-09-01,334614
85232970,List 4,15%,2019-09-01,334614
85232980,List 4,15%,2019-09-01,334614
85232990,List 4,15%,2019-09-01,334614
85234100,List 4,15%,2019-09-01,334613
85234920,List 4,15%,2019-09-01,334614
85234930,List 4,15%,2019-09-01,334614
85234950,List 4,15%,2019-09-01,334614
85235100,List 4,15%,2019-09-01,334613
85238010,List 4,15%,2019-09-01,334614
85238020,List 4,15%,2019-09-01,334614
85255010,List 4,15%,2019-09-01,334220
85258040,List 4,15%,2019-09-01,334310
85269210,List 4,15%,2019-09-01,339930
85271200,List 4,15%,2019-09-01,334310
85271311,List 4,15%,2019-09-01,334310
85271320,List 4,15%,2019-09-01,334310
85271340,List 4,15%,2019-09-01,334310
85271360,List 4,15%,2019-09-01,334310
85271910,List 4,15%,2019-09-01,334310
85271950,List 4,15%,2019-09-01,334310
85279105,List 4,15%,2019-09-01,334220
85279140,List 4,15%,2019-09-01,334220
85279150,List 4,15%,2019-09-01,334220
85279160,List 4,15%,2019-09-01,334220
85279210,List 4,15%,2019-09-01,334220
85279250,List 4,15%,2019-09-01,334220
85279910,List 4,15%,2019-09-01,334290
85284905,List 4,15%,2019-09-01,334310
85284910,List 4,15%,2019-09-01,334310
85284925,List 4,15%,2019-09-01,334310
85284930,List 4,15%,2019-09-01,334310
85284940,List 4,15%,2019-09-01,334310
85284950,List 4,15%,2019-09-01,334310
85284965,List 4,15%,2019-09-01,334310
85284970,List 4,15%,2019-09-01,334310
85284975,List 4,15%,2019-09-01,334310
85285200,List 4,15%,2019-09-01,334118
85285915,List 4,15%,2019-09-01,334310
85285923,List 4,15%,2019-09-01,334310
85285925,List 4,15%,2019-09-01,334310
85285933,List 4,15%,2019-09-01,334310
85285935,List 4,15%,2019-09-01,334310
85285940,List 4,15%,2019-09-01,334310
85285945,List 4,15%,2019-09-01,334310
85285950,List 4,15%,2019-09-01,334310
85285960,List 4,15%,2019-09-01,334310
85286200,List 4,15%,2019-09-01,334118
85286915,List 4,15%,2019-09-01,334310
85286925,List 4,15%,2019-09-01,334310
85286935,List 4,15%,2019-09-01,334310
85286940,List 4,15%,2019-09-01,334310
85286945,List 4,15%,2019-09-01,334310
85286950,List 4,15%,2019-09-01,334310
85286955,List 4,15%,2019-09-01,334310
85286960,List 4,15%,2019-09-01,334310
85286970,List 4,15%,2019-09-01,334310
85287110,List 4,15%,2019-09-01,334310
85287120,List 4,15%,2019-09-01,334220
85287130,List 4,15%,2019-09-01,334310
85287140,List 4,15%,2019-09-01,334310
85287145,List 4,15%,2019-09-01,334310
85287208,List 4,15%,2019-09-01,334310
85287216,List 4,15%,2019-09-01,334310
85287232,List 4,15%,2019-09-01,334310
85287248,List 4,15%,2019-09-01,334310
85287252,List 4,15%,2019-09-01,334310
85287256,List 4,15%,2019-09-01,334310
85287262,List 4,15%,2019-09-01,334310
85287264,List 4,15%,2019-09-01,334310
85287268,List 4,15%,2019-09-01,334310
85287272,List 4,15%,2019-09-01,334310
85287276,List 4,15%,2019-09-01,334310
85287280,List 4,15%,2019-09-01,334310
85287284,List 4,15%,2019-09-01,334310
85287297,List 4,15%,2019-09-01,334310
85299013,List 4,15%,2019-09-01,334418
85318015,List 4,15%,2019-09-01,334290
85318090,List 4,15%,2019-09-01,334513
85318090,List 4,15%,2019-09-01,334290
85318090,List 4,15%,2019-09-01,335999
85369060,List 4,15%,2019-09-01,335931
85392240,List 4,15%,2019-09-01,335110
85392280,List 4,15%,2019-09-01,335110
85392910,List 4,15%,2019-09-01,335110
85392920,List 4,15%,2019-09-01,335110
85392930,List 4,15%,2019-09-01,335110
85392940,List 4,15%,2019-09-01,335110
85395000,List 4,15%,2019-09-01,335129
85437087,List 4,15%,2019-09-01,335999
85437089,List 4,15%,2019-09-01,335999
85437093,List 4,15%,2019-09-01,335999
85481005,List 4,15%,2019-09-01,910000
85481015,List 4,15%,2019-09-01,910000
85481025,List 4,15%,2019-09-01,910000
85481035,List 4,15%,2019-09-01,910000
87031010,List 4,15%,2019-09-01,336999
87031050,List 4,15%,2019-09-01,336999
87100000,List 4,15%,2019-09-01,336992
87112000,List 4,15%,2019-09-01,336991
87113000,List 4,15%,2019-09-01,336991
87114030,List 4,15%,2019-09-01,336991
87114060,List 4,15%,2019-09-01,336991
87141000,List 4,15%,2019-09-01,336991
87149910,List 4,15%,2019-09-01,336991
87149950,List 4,15%,2019-09-01,336991
87149960,List 4,15%,2019-09-01,336991
87149980,List 4,15%,2019-09-01,336991
87150000,List 4,15%,2019-09-01,339930
88010000,List 4,15%,2019-09-01,336411
89059010,List 4,15%,2019-09-01,336611
89061000,List 4,15%,2019-09-01,336611
89079000,List 4,15%,2019-09-01,332313
89079000,List 4,15%,2019-09-01,332420
89079000,List 4,15%,2019-09-01,336611
90013000,List 4,15%,2019-09-01,339115
90014000,List 4,15%,2019-09-01,339115
90015000,List 4,15%,2019-09-01,339115
90031100,List 4,15%,2019-09-01,339115
90031900,List 4,15%,2019-09-01,339115
90039000,List 4,15%,2019-09-01,339115
90041000,List 4,15%,2019-09-01,339115
90049000,List 4,15%,2019-09-01,339115
90051000,List 4,15%,2019-09-01,333314
90058040,List 4,15%,2019-09-01,333314
90058060,List 4,15%,2019-09-01,333314
90059040,List 4,15%,2019-09-01,333314
90059080,List 4,15%,2019-09-01,333314
90064040,List 4,15%,2019-09-01,333316
90064060,List 4,15%,2019-09-01,333316
90064090,List 4,15%,2019-09-01,333316
90065100,List 4,15%,2019-09-01,333316
90065210,List 4,15%,2019-09-01,333316
90065230,List 4,15%,2019-09-01,333316
90065250,List 4,15%,2019-09-01,333316
90065260,List 4,15%,2019-09-01,333316
90065291,List 4,15%,2019-09-01,333316
90065301,List 4,15%,2019-09-01,333316
90065920,List 4,15%,2019-09-01,333316
90065940,List 4,15%,2019-09-01,333316
90065960,List 4,15%,2019-09-01,333316
90065991,List 4,15%,2019-09-01,333316
90066100,List 4,15%,2019-09-01,333316
90066901,List 4,15%,2019-09-01,335110
90066901,List 4,15%,2019-09-01,333316
90069100,List 4,15%,2019-09-01,333316
90069900,List 4,15%,2019-09-01,333316
90079140,List 4,15%,2019-09-01,333316
90079180,List 4,15%,2019-09-01,333316
90085010,List 4,15%,2019-09-01,333316
90085020,List 4,15%,2019-09-01,333316
90085030,List 4,15%,2019-09-01,333316
90085040,List 4,15%,2019-09-01,333316
90131010,List 4,15%,2019-09-01,333314
90131050,List 4,15%,2019-09-01,333314
90138090,List 4,15%,2019-09-01,333314
90139020,List 4,15%,2019-09-01,333314
90141060,List 4,15%,2019-09-01,334511
90230000,List 4,15%,2019-09-01,339999
90258015,List 4,15%,2019-09-01,334519
90258035,List 4,15%,2019-09-01,334519
90258040,List 4,15%,2019-09-01,334519
90258050,List 4,15%,2019-09-01,334519
90261040,List 4,15%,2019-09-01,334513
90261060,List 4,15%,2019-09-01,334513
90262080,List 4,15%,2019-09-01,334513
90268060,List 4,15%,2019-09-01,334513
90279020,List 4,15%,2019-09-01,334519
90299060,List 4,15%,2019-09-01,334515
91011140,List 4,15%,2019-09-01,334519
91011140,List 4,15%,2019-09-01,335912
91011180,List 4,15%,2019-09-01,334519
91011180,List 4,15%,2019-09-01,335912
91011920,List 4,15%,2019-09-01,334519
91011940,List 4,15%,2019-09-01,334519
91011940,List 4,15%,2019-09-01,335912
91011980,List 4,15%,2019-09-01,334519
91011980,List 4,15%,2019-09-01,335912
91012110,List 4,15%,2019-09-01,334519
91012130,List 4,15%,2019-09-01,334519
91012150,List 4,15%,2019-09-01,334519
91012180,List 4,15%,2019-09-01,334519
91012910,List 4,15%,2019-09-01,334519
91012920,List 4,15%,2019-09-01,334519
91012930,List 4,15%,2019-09-01,334519
91012940,List 4,15%,2019-09-01,334519
91012950,List 4,15%,2019-09-01,334519
91012970,List 4,15%,2019-09-01,334519
91012980,List 4,15%,2019-09-01,334519
91012990,List 4,15%,2019-09-01,334519
91019120,List 4,15%,2019-09-01,334519
91019140,List 4,15%,2019-09-01,334519
91019140,List 4,15%,2019-09-01,335912
91019180,List 4,15%,2019-09-01,334519
91019180,List 4,15%,2019-09-01,335912
91019920,List 4,15%,2019-09-01,334519
91019940,List 4,15%,2019-09-01,334519
91019960,List 4,15%,2019-09-01,334519
91019980,List 4,15%,2019-09-01,334519
91021110,List 4,15%,2019-09-01,334519
91021110,List 4,15%,2019-09-01,335912
91021125,List 4,15%,2019-09-01,334519
91021125,List 4,15%,2019-09-01,335912
91021130,List 4,15%,2019-09-01,334519
91021130,List 4,15%,2019-09-01,335912
91021145,List 4,15%,2019-09-01,334519
91021145,List 4,15%,2019-09-01,335912
91021150,List 4,15%,2019-09-01,334519
91021150,List 4,15%,2019-09-01,335912
91021165,List 4,15%,2019-09-01,334519
91021165,List 4,15%,2019-09-01,335912
91021170,List 4,15%,2019-09-01,334519
91021170,List 4,15%,2019-09-01,335912
91021195,List 4,15%,2019-09-01,334519
91021195,List 4,15%,2019-09-01,335912
91021220,List 4,15%,2019-09-01,334519
91021240,List 4,15%,2019-09-01,334519
91021280,List 4,15%,2019-09-01,334519
91021920,List 4,15%,2019-09-01,334519
91021920,List 4,15%,2019-09-01,335912
91021940,List 4,15%,2019-09-01,334519
91021940,List 4,15%,2019-09-01,335912
91021960,List 4,15%,2019-09-01,334519
91021960,List 4,15%,2019-09-01,335912
91021980,List 4,15%,2019-09-01,334519
91021980,List 4,15%,2019-09-01,335912
91022110,List 4,15%,2019-09-01,334519
91022125,List 4,15%,2019-09-01,334519
91022130,List 4,15%,2019-09-01,334519
91022150,List 4,15%,2019-09-01,334519
91022170,List 4,15%,2019-09-01,334519
91022190,List 4,15%,2019-09-01,334519
91022902,List 4,15%,2019-09-01,334519
91022904,List 4,15%,2019-09-01,334519
91022910,List 4,15%,2019-09-01,334519
91022915,List 4,15%,2019-09-01,334519
91022920,List 4,15%,2019-09-01,334519
91022925,List 4,15%,2019-09-01,334519
91022930,List 4,15%,2019-09-01,334519
91022935,List 4,15%,2019-09-01,334519
91022940,List 4,15%,2019-09-01,334519
91022945,List 4,15%,2019-09-01,334519
91022950,List 4,15%,2019-09-01,334519
91022955,List 4,15%,2019-09-01,334519
91022960,List 4,15%,2019-09-01,334519
91029120,List 4,15%,2019-09-01,334519
91029120,List 4,15%,2019-09-01,335912
91029140,List 4,15%,2019-09-01,334519
91029140,List 4,15%,2019-09-01,335912
91029180,List 4,15%,2019-09-01,334519
91029180,List 4,15%,2019-09-01,335912
91029920,List 4,15%,2019-09-01,334519
91029940,List 4,15%,2019-09-01,334519
91029960,List 4,15%,2019-09-01,334519
91029980,List 4,15%,2019-09-01,334519
91031020,List 4,15%,2019-09-01,334519
91031020,List 4,15%,2019-09-01,335912
91031040,List 4,15%,2019-09-01,334519
91031040,List 4,15%,2019-09-01,335912
91031080,List 4,15%,2019-09-01,334519
91031080,List 4,15%,2019-09-01,335912
91039000,List 4,15%,2019-09-01,334519
91040060,List 4,15%,2019-09-01,334519
91051140,List 4,15%,2019-09-01,334519
91051140,List 4,15%,2019-09-01,335912
91051180,List 4,15%,2019-09-01,334519
91051180,List 4,15%,2019-09-01,335912
91051910,List 4,15%,2019-09-01,334519
91051920,List 4,15%,2019-09-01,334519
91051930,List 4,15%,2019-09-01,334519
91051940,List 4,15%,2019-09-01,334519
91051950,List 4,15%,2019-09-01,334519
91052140,List 4,15%,2019-09-01,334519
91052140,List 4,15%,2019-09-01,335912
91052180,List 4,15%,2019-09-01,334519
91052180,List 4,15%,2019-09-01,335912
91052910,List 4,15%,2019-09-01,334519
91052920,List 4,15%,2019-09-01,334519
91052930,List 4,15%,2019-09-01,334519
91052940,List 4,15%,2019-09-01,334519
91052950,List 4,15%,2019-09-01,334519
91059140,List 4,15%,2019-09-01,334519
91059140,List 4,15%,2019-09-01,335912
91059180,List 4,15%,2019-09-01,334519
91059180,List 4,15%,2019-09-01,335912
91059910,List 4,15%,2019-09-01,334519
91059920,List 4,15%,2019-09-01,334519
91059930,List 4,15%,2019-09-01,334519
91059940,List 4,15%,2019-09-01,334519
91059950,List 4,15%,2019-09-01,334519
91059960,List 4,15%,2019-09-01,334519
91081140,List 4,15%,2019-09-01,334519
91081140,List 4,15%,2019-09-01,335912
91081180,List 4,15%,2019-09-01,334519
91081180,List 4,15%,2019-09-01,335912
91081200,List 4,15%,2019-09-01,334519
91081200,List 4,15%,2019-09-01,335912
91081940,List 4,15%,2019-09-01,334519
91081940,List 4,15%,2019-09-01,335912
91081980,List 4,15%,2019-09-01,334519
91081980,List 4,15%,2019-09-01,335912
91082040,List 4,15%,2019-09-01,334519
91082080,List 4,15%,2019-09-01,334519
91089010,List 4,15%,2019-09-01,334519
91089020,List 4,15%,2019-09-01,334519
91089030,List 4,15%,2019-09-01,334519
91089040,List 4,15%,2019-09-01,334519
91089050,List 4,15%,2019-09-01,334519
91089060,List 4,15%,2019-09-01,334519
91089070,List 4,15%,2019-09-01,334519
91089080,List 4,15%,2019-09-01,334519
91089085,List 4,15%,2019-09-01,334519
91089090,List 4,15%,2019-09-01,334519
91089095,List 4,15%,2019-09-01,334519
91091010,List 4,15%,2019-09-01,334519
91091010,List 4,15%,2019-09-01,335912
91091020,List 4,15%,2019-09-01,334519
91091020,List 4,15%,2019-09-01,335912
91091030,List 4,15%,2019-09-01,334519
91091030,List 4,15%,2019-09-01,335912
91091040,List 4,15%,2019-09-01,334519
91091040,List 4,15%,2019-09-01,335912
91091050,List 4,15%,2019-09-01,334519
91091050,List 4,15%,2019-09-01,335912
91091060,List 4,15%,2019-09-01,334519
91091060,List 4,15%,2019-09-01,335912
91091070,List 4,15%,2019-09-01,334519
91091070,List 4,15%,2019-09-01,335912
91091080,List 4,15%,2019-09-01,334519
91091080,List 4,15%,2019-09-01,335912
91099020,List 4,15%,2019-09-01,334519
91099040,List 4,15%,2019-09-01,334519
91099060,List 4,15%,2019-09-01,334519
91101100,List 4,15%,2019-09-01,334519
91101200,List 4,15%,2019-09-01,334519
91101900,List 4,15%,2019-09-01,334519
91109020,List 4,15%,2019-09-01,334519
91109040,List 4,15%,2019-09-01,334519
91109060,List 4,15%,2019-09-01,334519
91111000,List 4,15%,2019-09-01,334519
91112020,List 4,15%,2019-09-01,334519
91112040,List 4,15%,2019-09-01,334519
91118000,List 4,15%,2019-09-01,334519
91119040,List 4,15%,2019-09-01,334519
91119050,List 4,15%,2019-09-01,334519
91119070,List 4,15%,2019-09-01,334519
91122040,List 4,15%,2019-09-01,334519
91122080,List 4,15%,2019-09-01,334519
91129000,List 4,15%,2019-09-01,334519
91131000,List 4,15%,2019-09-01,339910
91132020,List 4,15%,2019-09-01,339910
91132040,List 4,15%,2019-09-01,339910
91132060,List 4,15%,2019-09-01,339910
91132090,List 4,15%,2019-09-01,339910
91139040,List 4,15%,2019-09-01,316998
91139080,List 4,15%,2019-09-01,339910
91141040,List 4,15%,2019-09-01,334519
91141080,List 4,15%,2019-09-01,334519
91143040,List 4,15%,2019-09-01,334519
91143080,List 4,15%,2019-09-01,334519
91144020,List 4,15%,2019-09-01,334519
91144040,List 4,15%,2019-09-01,334519
91144060,List 4,15%,2019-09-01,334519
91144080,List 4,15%,2019-09-01,334519
91149010,List 4,15%,2019-09-01,334519
91149015,List 4,15%,2019-09-01,334519
91149030,List 4,15%,2019-09-01,334519
91149040,List 4,15%,2019-09-01,334519
91149050,List 4,15%,2019-09-01,334519
92011000,List 4,15%,2019-09-01,339992
92012000,List 4,15%,2019-09-01,339992
92019000,List 4,15%,2019-09-01,339992
92021000,List 4,15%,2019-09-01,339992
92029020,List 4,15%,2019-09-01,339992
92029040,List 4,15%,2019-09-01,339992
92029060,List 4,15%,2019-09-01,339992
92051000,List 4,15%,2019-09-01,339992
92059012,List 4,15%,2019-09-01,339992
92059014,List 4,15%,2019-09-01,339992
92059015,List 4,15%,2019-09-01,339992
92059018,List 4,15%,2019-09-01,339992
92059019,List 4,15%,2019-09-01,339992
92059020,List 4,15%,2019-09-01,339992
92059040,List 4,15%,2019-09-01,339992
92059060,List 4,15%,2019-09-01,339992
92060020,List 4,15%,2019-09-01,339992
92060040,List 4,15%,2019-09-01,339992
92060060,List 4,15%,2019-09-01,339992
92060080,List 4,15%,2019-09-01,339992
92071000,List 4,15%,2019-09-01,339992
92079000,List 4,15%,2019-09-01,339992
92081000,List 4,15%,2019-09-01,339999
92089000,List 4,15%,2019-09-01,339992
92093000,List 4,15%,2019-09-01,339992
92099140,List 4,15%,2019-09-01,339992
92099180,List 4,15%,2019-09-01,339992
92099220,List 4,15%,2019-09-01,339992
92099240,List 4,15%,2019-09-01,339992
92099260,List 4,15%,2019-09-01,339992
92099280,List 4,15%,2019-09-01,339992
92099440,List 4,15%,2019-09-01,339992
